ID,ISDELETED,NAME,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,STUDENT__C,SCHOOL__C,ACTUAL_END_DATE__C,STARTINGGRADE__C,ENDINGGRADE__C,LIVING_ON_CAMPUS__C,DATE_LAST_VERIFIED__C,HIGHEST_SAT_SCORE__C,SOURCE__C,NOTES__C,PURSUING_DEGREE_TYPE__C,START_DATE__C,STATUS__C,TRANSFER_REASON__C,TYPE__C,MAJOR_AREA__C,STUDENT_HS_COHORT__C,NUMBER_OF_MARKING_PERIODS__C,ANTICIPATED_GRADUATION__C,FINAL_GPA__C,GRAD_YEAR__C,MAJOR__C,COLLEGE_MAJOR_DECLARED__C,OTHER_MAJOR__C,NSC_VERIFIED__C,DUAL_ENROLLMENT__C,CLASS_RANK_PERCENTILE__C
a08C000000WNHFtIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iJ6IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFsIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iJ5IAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFrIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iJ4IAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFpIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iJ2IAI,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/2/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFlIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iIyIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFkIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2015-01-12T17:42:13.000Z,005C0000003uCvjIAE,2015-01-12T17:42:13.000Z,,,,003C000001l8iIxIAI,0018000000Y9ncpAAB,11/7/2014,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHFbIAP,FALSE,,2014-12-09T21:34:16.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,005C0000006x9vaIAA,2014-12-09T21:34:22.000Z,,,,003C000001l8iIoIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEjIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iILIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/18/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEaIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iICIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/17/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEZIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iIBIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEXIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iI9IAI,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/18/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEMIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHyIAI,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/2/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHELIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHxIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEJIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHvIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/23/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEGIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHsIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHEFIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHrIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHE8IAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHkIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDtIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHVIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDnIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHPIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/13/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDiIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHKIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/20/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDdIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHFIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDcIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iHEIAY,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/21/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDXIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iH9IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDUIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iH6IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDSIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iH4IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDQIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iH2IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,10/8/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDPIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iH1IAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/9/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHDHIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iGtIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCuIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2015-01-12T17:39:29.000Z,005C0000003uCvjIAE,2015-01-12T17:39:29.000Z,,,,003C000001l8iGWIAY,0018000000Y9ncpAAB,11/7/2014,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCkIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iGMIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCiIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2015-09-08T17:34:28.000Z,005C0000003uCvjIAE,2015-09-08T17:34:28.000Z,,,,003C000001l8iGKIAY,0018000000Y9ncpAAB,6/18/2015,6,,FALSE,9/8/2015,0,Salesforce,,Certificate,8/13/2013,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHChIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iGJIAY,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/18/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCgIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2015-07-01T22:41:33.000Z,005C0000003uCvjIAE,2015-07-01T22:41:33.000Z,,,,003C000001l8iGIIAY,0018000000Y9ncpAAB,3/6/2015,5,,FALSE,7/1/2015,0,Salesforce,,Certificate,8/2/2012,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCYIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2015-07-01T22:39:43.000Z,005C0000003uCvjIAE,2015-07-01T22:39:43.000Z,,,,003C000001l8iGAIAY,0018000000Y9ncpAAB,2/17/2014,5,,FALSE,7/1/2015,0,Salesforce,,Certificate,8/2/2012,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCQIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iG2IAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/13/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCMIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFyIAI,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/21/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCCIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFoIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHCAIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFmIAI,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/13/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHC9IAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFlIAI,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/18/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHC2IAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFeIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/9/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHC0IAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2015-07-01T22:55:08.000Z,005C0000003uCvjIAE,2015-07-01T22:55:08.000Z,,,,003C000001l8iFcIAI,0018000000Y9ncpAAB,1/12/2015,7,,FALSE,7/1/2015,0,Salesforce,,Certificate,9/8/2014,Transferred out,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBzIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFbIAI,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBvIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFXIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBrIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFTIAY,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/3/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBqIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFSIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBpIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFRIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBgIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFIIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,10/10/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBdIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFFIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/12/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBbIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFDIAY,0018000000Y9ncpAAB,,6,,FALSE,12/9/2014,0,Salesforce,,Certificate,9/19/2013,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBaIAP,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFCIAY,0018000000Y9ncpAAB,,7,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/22/2014,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000WNHBZIA5,FALSE,,2014-12-09T21:34:05.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,005C0000006x9vaIAA,2014-12-09T21:34:12.000Z,,,,003C000001l8iFBIAY,0018000000Y9ncpAAB,,5,,FALSE,12/9/2014,0,Salesforce,,Certificate,8/2/2012,Attending,,Middle School,,2020,0,,,,,FALSE,,FALSE,FALSE,
a08C000000QRIR3IAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v7IAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,2.288,,,FALSE,,FALSE,FALSE,
a08C000000QRIR2IAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v6IAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.483,,,FALSE,,FALSE,FALSE,
a08C000000QRIR1IAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v5IAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.667,,,FALSE,,FALSE,FALSE,
a08C000000QRIR0IAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v4IAD,0018000000Y9ncpAAB,6/30/2014,0,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2013,Graduated,,Middle School,,2018,0,,1.167,,,FALSE,,FALSE,FALSE,
a08C000000QRIQyIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v2IAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,3.263,,,FALSE,,FALSE,FALSE,
a08C000000QRIQwIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0v0IAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.796,,,FALSE,,FALSE,FALSE,
a08C000000QRIQvIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0uzIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.746,,,FALSE,,FALSE,FALSE,
a08C000000QRIQuIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,2014-01-07T21:45:07.000Z,2014-01-07T21:45:07.000Z,003C000001ZF0uyIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,3.496,,,FALSE,,FALSE,FALSE,
a08C000000QRIQsIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0uwIAD,0018000000Y9ncpAAB,6/30/2014,0,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2013,Graduated,,Middle School,,2018,0,,2.854,,,FALSE,,FALSE,FALSE,
a08C000000QRIQqIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0uuIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,0.696,,,FALSE,,FALSE,FALSE,
a08C000000QRIQpIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0utIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,2.204,,,FALSE,,FALSE,FALSE,
a08C000000QRIQoIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0usIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.196,,,FALSE,,FALSE,FALSE,
a08C000000QRIQnIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2014-07-16T18:23:08.000Z,005C0000003uCviIAE,2014-07-16T18:23:08.000Z,,,,003C000001ZF0urIAD,0018000000Y9ncpAAB,1/3/2014,0,,FALSE,11/26/2013,0,Salesforce,,Certificate,9/1/2013,Transferred out,,Middle School,,2018,0,,,,,FALSE,,FALSE,FALSE,
a08C000000QRIQmIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0uqIAD,0018000000Y9ncpAAB,6/30/2014,7,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2012,Graduated,,Middle School,,2018,0,,1.063,,,FALSE,,FALSE,FALSE,
a08C000000QRIQlIAP,FALSE,,2013-11-26T23:32:47.000Z,00580000003U34WAAS,2015-02-27T19:19:50.000Z,005C0000003uCviIAE,2015-02-27T19:19:50.000Z,,,,003C000001ZF0upIAD,0018000000Y9ncpAAB,6/30/2014,6,8,FALSE,7/25/2014,0,Salesforce,,Certificate,9/1/2011,Graduated,,Middle School,,2018,0,,1.813,,,FALSE,,FALSE,FALSE,
