student_id,present_2012,present_2013,present_2014,present_2015,present_2016,excusedabsent_2012,excusedabsent_2013,excusedabsent_2014,excusedabsent_2015,excusedabsent_2016,excusedtardy_2012,excusedtardy_2013,excusedtardy_2014,excusedtardy_2015,excusedtardy_2016,absent_2012,absent_2013,absent_2014,absent_2015,absent_2016,tardy_2012,tardy_2013,tardy_2014,tardy_2015,tardy_2016,truant_2012,truant_2013,truant_2014,truant_2015,truant_2016,inschoolsuspension_2012,inschoolsuspension_2013,inschoolsuspension_2014,inschoolsuspension_2015,inschoolsuspension_2016,suspended_2012,suspended_2013,suspended_2014,suspended_2015,suspended_2016
10509,NA,175,172,169,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,2,4,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,0,0,1,NA
10511,NA,139,103,75,9,NA,0,0,0,0,NA,0,1,0,0,NA,9,23,16,4,NA,19,45,65,12,NA,12,11,15,2,NA,0,0,0,0,NA,0,0,0,0
10519,NA,162,167,168,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,NA,NA,7,7,4,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10523,NA,167,182,174,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10525,NA,172,173,170,29,NA,0,0,0,0,NA,0,0,0,0,NA,2,2,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10526,NA,164,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
10527,NA,147,159,151,23,NA,0,0,0,0,NA,0,0,0,0,NA,23,12,10,1,NA,4,1,12,3,NA,1,0,1,0,NA,0,0,0,0,NA,0,0,0,0
10529,NA,NA,185,172,29,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,3,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10535,NA,89,20,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,10,26,NA,NA,NA,71,4,NA,NA,NA,5,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10541,NA,179,170,170,30,NA,0,0,0,0,NA,0,0,0,0,NA,0,4,2,0,NA,0,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10543,NA,150,156,67,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,7,10,8,NA,NA,17,9,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10544,NA,182,184,173,29,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10554,NA,145,48,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA,3,1,NA,NA,NA,25,28,NA,NA,NA,9,17,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10560,NA,181,172,171,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,1,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0
10561,NA,164,170,166,24,NA,0,0,0,0,NA,0,0,0,0,NA,5,3,4,3,NA,6,4,3,2,NA,2,1,0,0,NA,0,0,0,0,NA,0,0,0,0
10562,NA,174,175,173,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10563,NA,164,130,131,23,NA,0,0,0,0,NA,0,0,0,0,NA,2,1,0,0,NA,16,41,40,5,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0
10564,NA,138,136,61,NA,NA,0,0,0,NA,NA,0,1,0,NA,NA,23,20,0,NA,NA,6,12,0,NA,NA,7,5,3,NA,NA,0,0,0,NA,NA,0,0,0,NA
10567,NA,144,150,139,21,NA,0,0,0,0,NA,0,0,0,0,NA,14,16,11,2,NA,11,8,13,5,NA,5,0,2,0,NA,0,0,0,0,NA,0,0,0,0
10569,NA,NA,143,134,28,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,10,10,0,NA,NA,25,19,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10570,NA,169,168,166,28,NA,0,0,0,0,NA,0,0,0,0,NA,0,3,1,0,NA,4,4,8,1,NA,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10572,NA,182,184,167,29,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,3,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10573,NA,176,170,168,28,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,2,1,NA,3,3,2,0,NA,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0
10576,NA,151,153,134,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,13,12,6,NA,NA,15,5,29,NA,NA,0,2,2,NA,NA,0,0,0,NA,NA,0,0,0,NA
10585,NA,184,181,176,27,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,2,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10600,NA,175,173,174,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10601,NA,178,123,NA,29,NA,0,0,NA,0,NA,0,0,NA,0,NA,4,1,NA,0,NA,1,3,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0
10604,NA,172,179,164,29,NA,0,0,0,0,NA,0,0,0,0,NA,8,0,2,0,NA,1,2,6,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0
10608,NA,175,175,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10610,NA,175,175,171,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10612,NA,179,175,163,26,NA,0,0,0,0,NA,0,0,0,0,NA,2,3,2,0,NA,1,6,10,3,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10617,NA,166,147,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,12,11,NA,NA,NA,2,25,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10618,NA,180,176,164,28,NA,0,0,0,0,NA,0,1,0,0,NA,2,1,1,0,NA,1,0,3,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10619,NA,175,173,172,27,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,2,1,NA,0,1,1,1,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10623,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
10624,NA,175,175,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10625,NA,175,175,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10630,NA,138,149,131,25,NA,0,0,0,0,NA,0,0,0,0,NA,16,21,16,1,NA,22,6,12,1,NA,0,3,3,0,NA,0,0,0,0,NA,0,0,0,0
10633,NA,NA,174,171,28,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,NA,NA,0,3,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10643,NA,NA,180,173,29,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10646,NA,172,172,167,19,NA,0,0,0,0,NA,0,0,0,0,NA,3,2,0,3,NA,0,1,2,5,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10649,NA,174,174,173,29,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10651,NA,173,173,170,25,NA,0,0,0,0,NA,0,0,0,0,NA,2,2,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10652,NA,168,161,120,26,NA,0,0,0,0,NA,0,0,0,0,NA,4,9,2,0,NA,1,3,51,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10655,NA,171,174,166,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,1,NA,NA,0,1,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10663,NA,164,167,152,23,NA,0,0,0,0,NA,0,0,0,0,NA,4,4,4,0,NA,7,3,13,5,NA,0,0,1,0,NA,0,0,0,0,NA,0,1,0,0
10664,NA,171,174,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0
10665,NA,NA,164,165,28,NA,NA,0,0,0,NA,NA,2,0,0,NA,NA,2,3,0,NA,NA,12,1,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10669,NA,169,155,153,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,1,NA,NA,4,16,13,NA,NA,2,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10676,NA,171,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
10683,NA,166,175,165,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10684,NA,169,160,154,28,NA,0,0,0,0,NA,0,1,0,0,NA,5,6,3,0,NA,4,16,10,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10685,NA,NA,168,147,26,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,22,0,NA,NA,1,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10686,NA,168,168,159,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,0,4,15,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10692,NA,173,169,153,27,NA,0,0,0,0,NA,0,0,0,0,NA,4,1,2,0,NA,5,12,13,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10693,NA,141,170,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,9,2,NA,NA,NA,29,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10694,NA,148,171,171,28,NA,0,0,0,0,NA,0,0,0,0,NA,9,4,2,1,NA,17,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10695,NA,139,139,147,21,NA,0,0,0,0,NA,0,0,0,0,NA,6,2,5,1,NA,21,25,10,0,NA,2,4,6,0,NA,0,0,0,0,NA,0,0,0,0
10697,NA,162,11,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,1,NA,NA,NA,7,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10704,NA,182,178,169,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,4,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10707,NA,166,155,143,29,NA,0,0,0,0,NA,0,0,0,0,NA,6,4,6,0,NA,2,16,20,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10713,NA,NA,175,130,28,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,6,0,NA,NA,1,38,1,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,0,0,0
10717,NA,149,172,173,28,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,NA,26,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10720,NA,164,166,159,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,7,7,NA,NA,2,2,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10721,NA,176,154,134,28,NA,0,0,0,0,NA,0,1,0,0,NA,5,9,7,0,NA,1,11,1,0,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0
10729,NA,184,174,168,27,NA,0,0,0,0,NA,0,0,0,0,NA,1,2,2,0,NA,0,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10731,NA,167,149,151,27,NA,0,0,0,0,NA,0,0,0,0,NA,5,4,0,0,NA,3,24,16,2,NA,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0
10732,NA,127,63,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,7,3,NA,NA,NA,32,8,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10737,NA,171,170,173,28,NA,0,0,0,0,NA,0,0,0,0,NA,1,3,0,0,NA,8,0,0,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0
10738,NA,167,171,167,29,NA,0,0,0,0,NA,0,0,0,0,NA,4,1,4,0,NA,3,1,2,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10740,NA,141,171,160,28,NA,0,0,0,0,NA,0,0,0,0,NA,5,0,1,0,NA,35,4,12,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10741,NA,174,175,173,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10744,NA,NA,151,153,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,5,NA,NA,NA,28,7,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
10747,NA,179,184,166,27,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,5,1,NA,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10749,NA,175,175,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10750,NA,174,174,170,29,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10751,NA,NA,185,170,28,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10753,NA,181,182,168,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10754,NA,150,152,150,21,NA,0,0,0,0,NA,0,0,0,0,NA,7,6,1,2,NA,13,15,11,3,NA,2,2,2,0,NA,0,0,0,0,NA,0,0,0,0
10756,NA,166,160,149,23,NA,0,0,0,0,NA,1,0,0,0,NA,5,2,3,0,NA,0,0,4,2,NA,1,2,1,0,NA,0,0,0,0,NA,0,0,0,0
10757,NA,176,180,14,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10759,NA,140,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,29,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
10760,NA,145,120,133,27,NA,0,0,0,0,NA,0,0,0,0,NA,6,3,7,0,NA,20,31,22,4,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0
10764,NA,166,165,154,21,NA,0,0,0,0,NA,0,0,0,0,NA,5,7,9,3,NA,5,8,7,4,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10765,NA,175,176,176,28,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,0,NA,0,1,1,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10766,NA,171,167,171,29,NA,0,0,0,0,NA,0,0,0,0,NA,3,7,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10767,NA,176,178,169,29,NA,0,0,0,0,NA,0,0,0,0,NA,7,4,2,0,NA,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10769,NA,164,159,119,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,NA,NA,13,11,15,NA,NA,4,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10770,NA,167,160,160,22,NA,0,0,0,0,NA,0,0,0,0,NA,5,7,1,1,NA,3,3,1,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0
10774,NA,171,176,167,20,NA,0,0,0,0,NA,0,0,0,0,NA,8,7,7,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10778,NA,175,168,173,23,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,1,NA,0,5,2,3,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,2
10780,NA,174,168,43,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,1,31,NA,NA,6,5,1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10781,NA,169,170,153,NA,NA,0,0,0,NA,NA,1,0,0,NA,NA,4,3,6,NA,NA,1,0,10,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10782,NA,169,161,160,25,NA,0,0,0,0,NA,0,0,0,0,NA,3,5,4,1,NA,3,7,8,3,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10785,NA,173,168,171,29,NA,0,0,0,0,NA,0,0,0,0,NA,1,4,2,0,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10788,NA,165,145,160,19,NA,0,0,0,0,NA,0,0,0,0,NA,1,2,5,3,NA,1,9,0,5,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10792,NA,181,174,172,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10793,NA,162,171,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,2,0,0,NA,20,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10794,NA,181,175,171,28,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10796,NA,173,175,168,28,NA,0,0,0,0,NA,0,0,0,0,NA,2,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10799,NA,175,175,174,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10801,NA,176,177,160,27,NA,0,0,0,0,NA,0,0,0,0,NA,4,6,4,0,NA,0,0,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0
10802,NA,177,182,167,28,NA,0,0,0,0,NA,0,0,0,0,NA,3,0,1,0,NA,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10804,NA,82,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA
10805,NA,154,167,152,25,NA,0,0,0,0,NA,0,0,0,0,NA,12,4,13,1,NA,1,0,6,2,NA,0,0,2,1,NA,0,0,0,0,NA,0,0,0,0
10806,NA,175,182,167,29,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10809,NA,NA,152,128,22,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,4,0,NA,NA,29,42,7,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10815,NA,134,174,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,8,1,NA,NA,NA,30,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,5,0,NA,NA
10816,NA,120,59,136,26,NA,0,0,0,0,NA,0,0,0,0,NA,5,2,1,0,NA,54,72,22,3,NA,4,50,16,0,NA,0,0,0,0,NA,0,0,0,0
10818,NA,166,120,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,5,4,NA,NA,NA,3,2,NA,NA,NA,1,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA
10822,NA,165,158,154,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,0,NA,NA,10,16,10,NA,NA,1,0,2,NA,NA,0,0,0,NA,NA,0,0,0,NA
10823,NA,179,178,162,27,NA,0,0,0,0,NA,0,0,0,0,NA,1,2,4,1,NA,1,2,0,0,NA,1,0,0,1,NA,0,0,0,0,NA,0,0,0,0
10825,NA,177,174,168,28,NA,0,0,0,0,NA,0,0,0,0,NA,4,1,0,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10828,NA,150,157,140,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,8,5,NA,NA,21,7,27,NA,NA,2,2,4,NA,NA,0,0,0,NA,NA,0,0,1,NA
10829,NA,155,156,139,29,NA,0,0,0,0,NA,0,0,0,0,NA,7,9,4,0,NA,16,7,30,1,NA,1,2,3,0,NA,0,0,0,0,NA,0,0,0,0
10830,NA,146,127,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,9,4,NA,NA,NA,23,47,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10832,NA,108,91,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,35,23,1,NA,NA,34,52,1,NA,NA,4,7,0,NA,NA,0,0,0,NA,NA,0,0,0,NA
10834,NA,177,167,162,29,NA,0,0,0,0,NA,0,0,0,0,NA,4,6,0,0,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10835,NA,186,174,106,18,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,5,0,NA,0,3,61,11,NA,0,1,0,0,NA,0,0,3,0,NA,0,0,0,0
10837,NA,164,168,152,24,NA,0,0,0,0,NA,0,0,0,0,NA,7,5,3,0,NA,11,1,12,2,NA,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0
10838,NA,178,179,151,27,NA,0,0,0,0,NA,0,0,0,0,NA,3,5,4,1,NA,1,0,13,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10842,NA,178,171,173,25,NA,0,0,0,0,NA,0,0,0,0,NA,2,2,0,0,NA,3,9,1,4,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10843,NA,180,180,177,27,NA,0,0,0,0,NA,0,0,0,0,NA,4,0,1,0,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10848,NA,110,135,152,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,18,8,5,NA,NA,47,21,11,NA,NA,3,11,7,NA,NA,0,0,0,NA,NA,0,0,0,NA
10849,NA,166,132,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,7,NA,NA,NA,4,27,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10855,NA,171,174,171,28,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,0,NA,2,0,1,1,NA,2,0,1,0,NA,0,0,0,0,NA,0,0,0,0
10857,NA,NA,NA,173,29,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
10861,NA,181,171,175,29,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10862,NA,174,180,171,28,NA,0,0,0,0,NA,0,0,0,0,NA,6,0,4,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10863,NA,145,171,168,28,NA,0,0,0,0,NA,0,0,0,0,NA,4,0,0,0,NA,17,1,1,0,NA,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10864,NA,179,179,176,28,NA,0,0,0,0,NA,0,0,0,0,NA,2,0,0,0,NA,0,1,0,0,NA,0,1,0,1,NA,0,0,0,0,NA,0,0,0,0
10866,NA,182,169,168,25,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,3,2,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10868,NA,NA,184,172,29,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
10870,NA,NA,NA,NA,29,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0
10871,NA,176,181,173,27,NA,0,0,0,0,NA,0,0,0,0,NA,4,1,0,0,NA,3,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10872,NA,183,169,166,28,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,14,8,1,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10875,NA,NA,NA,162,28,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
10878,NA,169,169,164,28,NA,0,0,0,0,NA,0,0,0,0,NA,6,5,2,0,NA,0,0,1,0,NA,0,1,1,0,NA,0,0,0,0,NA,0,0,0,0
10882,NA,160,46,62,3,NA,0,0,0,0,NA,1,0,0,0,NA,6,12,17,2,NA,11,123,60,22,NA,2,2,35,2,NA,0,0,0,0,NA,0,0,0,0
10884,NA,167,170,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,5,NA,NA,NA,4,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA
10885,NA,174,163,162,25,NA,0,0,0,0,NA,0,0,1,0,NA,4,7,0,0,NA,1,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10888,NA,163,164,160,28,NA,0,0,0,0,NA,0,1,0,0,NA,1,3,4,0,NA,0,2,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
10889,NA,182,177,174,30,NA,0,0,0,0,NA,0,0,0,0,NA,2,0,0,0,NA,2,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
