student_id,local_student_id,Salesforce ID
3166,20104000002,003C000001AbswUIAR
3186,20104000055,003C000001AbswWIAR
3243,406139793,003C000001AbswYIAR
3207,20104000085,003C000001AbswZIAR
3213,20104000123,003C000001AbswaIAB
3926,406140591,003C000001ZF0uxIAD
15783,15783,
3083,20104000089,003C000001AbswdIAB
3214,20104000088,003C000001AbsweIAB
3088,20104000127,003C000001AbswiIAB
2856,20104001,003C000001AbswlIAB
3176,20104000000,003C000001AbswmIAB
3045,20104000074,003C000001AbswnIAB
3240,20104000037,003C000001AbswoIAB
3096,20104000087,003C000001AbswpIAB
3171,20104000091,003C000001AbswqIAB
3173,20104000052,003C000001AbswrIAB
3078,20104000115,003C000001AbswsIAB
3059,20104000060,003C000001AbswtIAB
4572,406140520,003C000001ZF0v1IAD
3061,20104000107,003C000001AbswxIAB
2513,2013634,003C000001AbswyIAB
3169,20104000090,003C000001AbswzIAB
3202,20104000092,003C000001Absx0IAB
3073,20104000012,003C000001Absx1IAB
3238,20104000102,003C000001Absx2IAB
3142,20104000050,003C000001Absx3IAB
3174,20104000030,003C000001Absx5IAB
4573,406140592,003C000001ZF0v3IAD
2500,2013641,003C000001Absz0IAB
3112,406139792,003C000001Absx8IAB
3544,20104000097,003C000001AbsxAIAR
3219,20104000048,003C000001AbsxBIAR
3185,20104000045,003C000001AbsxCIAR
2522,2013645,003C000001AbsxDIAR
3182,20104000064,003C000001AbsxEIAR
3141,20104000099,003C000001AbsxFIAR
3225,20104000096,003C000001AbsxGIAR
12648,12648,
13459,13459,
12931,12931,
12043,12043,
14038,14038,
12675,12675,
15193,15193,
12881,12881,
12929,12929,
12932,12932,
12687,12687,
13392,13392,
16755,16755,
15607,15607,
12524,12524,
12578,12578,
13953,13953,
12613,12613,
14722,14722,
11292,406142489,
12683,12683,
12878,12878,
6525,12232005,
12423,12423,
10473,406141615,
10560,406141303,
11678,406141285,
11284,406141623,
6381,2008054,
13373,13373,003C000001l8iGGIAY
11874,11874,
11953,11953,
12363,12363,
12443,12443,
13424,13424,
16674,16674,
16234,16234,
14172,14172,
13572,13572,
6586,406139914,
6644,406140013,
6849,406141060,
12418,12418,
12801,12801,
14726,14726,
13896,13896,
13523,13523,
14273,14273,
13017,13017,
12489,12489,
10226,406141305,
13660,13660,
14161,14161,
13963,13963,
14727,14727,
14872,14872,
13688,13688,
12809,12809,
14156,14156,
14073,14073,
13419,13419,
12544,12544,
15164,15164,
15210,15210,
6660,406140052,
16643,16643,
15880,15880,
6927,20102000077,
15303,15303,
11783,11783,
13979,13979,
15881,15881,
15288,15288,
16069,16069,
15599,15599,
11909,11909,
7104,20105000084,
15090,15090,
14163,14163,
13121,13121,
12481,12481,
7003,20103000080,
15634,15634,
14748,14748,
10830,406141501,
12737,12737,
14902,14902,
12044,12044,
14058,14058,
13636,13636,
14600,14600,
16550,16550,
6707,406140542,
6876,20102000001,
11785,11785,
15452,15452,
14169,14169,
15966,15966,
10693,406142564,
15289,15289,
14372,14372,
14241,14241,
13327,13327,
7073,20105000049,
16311,16311,
16105,16105,
16310,16310,
15040,15040,
14067,14067,
11937,11937,
11796,11796,
15128,15128,
15469,15469,
13634,13634,
13863,13863,
12545,12545,
15347,15347,
16537,16537,
14983,14983,
14068,14068,
14088,14088,
14069,14069,
16845,16845,
14789,14789,
14779,14779,
14080,14080,
14258,14258,
12646,12646,
14082,14082,
14819,14819,
6699,406140226,
13788,13788,
14081,14081,
14773,14773,
13769,13769,
13198,13198,
15211,15211,
11778,11778,003C000001l8iI5IAI
7083,20105000060,
15968,15968,
15937,15937,
16574,16574,
15290,15290,
14044,14044,
13772,13772,
14709,14709,
13827,13827,
16552,16552,
14047,14047,
14083,14083,
15202,15202,
14099,14099,
6658,406140044,
13898,13898,
13888,13888,
13741,13741,
6688,406140209,
13890,13890,
14190,14190,
14769,14769,
14086,14086,
13894,13894,
12644,12644,
13891,13891,
14213,14213,
13803,13803,
14724,14724,
12636,12636,
14716,14716,
14777,14777,
14046,14046,
14045,14045,
16480,16480,
13775,13775,
12491,12491,
14244,14244,
13892,13892,
14042,14042,
12950,12950,
14098,14098,
7009,20103000087,
10737,406141144,
15587,15587,
15971,15971,
14037,14037,
12642,12642,
13878,13878,
13881,13881,
12591,12591,
13862,13862,
15414,15414,
13817,13817,
14075,14075,
14041,14041,
14057,14057,
13872,13872,
14053,14053,
13873,13873,
6867,406141092,
14373,14373,
14397,14397,
14971,14971,
13429,13429,
13861,13861,
14294,14294,
13858,13858,
14183,14183,
14115,14115,
13765,13765,
16645,16645,
6713,406140551,
10486,406141353,
14032,14032,
13871,13871,
12814,12814,
12408,12408,
15498,15498,
14054,14054,
13686,13686,
15603,15603,
13099,13099,
13635,13635,
10740,406141475,
14395,14395,
13809,13809,
14296,14296,
13868,13868,
13760,13760,
13853,13853,
14017,14017,
14019,14019,
12549,12549,
13973,13973,
12750,12750,
10982,406141436,
14223,14223,
14401,14401,
14424,14424,
14100,14100,
14494,14494,
14878,14878,003C000001l8iMVIAY
14004,14004,
13759,13759,
15263,15263,
14416,14416,
13814,13814,
14700,14700,
14827,14827,
14021,14021,
14552,14552,
13796,13796,
14717,14717,
13876,13876,
6702,406140231,
16553,16553,
14188,14188,
7109,20105000091,
15597,15597,
14481,14481,
13639,13639,
13633,13633,
13640,13640,
14286,14286,
14246,14246,
13826,13826,
14221,14221,
13637,13637,
13638,13638,
14247,14247,
14105,14105,
14371,14371,
14181,14181,
14746,14746,
14321,14321,
14277,14277,
14743,14743,
15948,15948,
14274,14274,
13828,13828,
14271,14271,
14742,14742,
14611,14611,
15294,15294,
6920,20102000066,
14446,14446,
14249,14249,
14720,14720,
13825,13825,
14525,14525,
11599,406141447,
13751,13751,
14329,14329,
14466,14466,
14280,14280,
11896,11896,003C000001l8iHoIAI
14485,14485,
15184,15184,003C000001l8iG3IAI
14225,14225,
14745,14745,
12924,12924,
14236,14236,
15129,15129,
14005,14005,
13104,13104,
14250,14250,
14006,14006,
13899,13899,
13197,13197,
14248,14248,
13721,13721,
14732,14732,
15481,15481,
6537,406139797,
13190,13190,
10618,406141596,
13643,13643,
14728,14728,
14293,14293,
14344,14344,
14460,14460,
14065,14065,
14522,14522,
14747,14747,
14442,14442,
15785,15785,
14419,14419,
7067,20105000041,
14454,14454,
14289,14289,
13944,13944,
13833,13833,
13444,13444,
7205,20105000195,
13694,13694,
14941,14941,
14355,14355,
13748,13748,
16522,16522,
13363,13363,
12976,12976,
14348,14348,
13838,13838,
13442,13442,
14380,14380,
14379,14379,
14780,14780,
16759,16759,
14408,14408,
6538,406139799,
14386,14386,
15127,15127,
13606,13606,
13929,13929,
15995,15995,
14198,14198,
15146,15146,003C000001l8iGOIAY
14351,14351,
13674,13674,
13797,13797,
14002,14002,
13746,13746,
14184,14184,
14185,14185,
13806,13806,
13627,13627,
13642,13642,
13696,13696,
13697,13697,
16547,16547,
13738,13738,
13752,13752,
16145,16145,
7062,20105000035,
12465,12465,
13608,13608,
14406,14406,
14215,14215,
14220,14220,
15516,15516,
13610,13610,
14216,14216,
13841,13841,
13843,13843,
13673,13673,
10868,406142096,
14389,14389,
14391,14391,
13651,13651,
13656,13656,
13646,13646,
13122,13122,
14390,14390,
12981,12981,
15419,15419,
14155,14155,
6732,406140806,
14267,14267,
6906,20102000050,
10802,406141706,
13553,13553,
13844,13844,
13808,13808,
14229,14229,
14227,14227,
13658,13658,
13659,13659,
14141,14141,
14547,14547,
13839,13839,
13644,13644,
14214,14214,
15698,15698,
12490,12490,
14402,14402,
13653,13653,
14028,14028,
15101,15101,003C000001nMjCmIAK
16096,16096,
12749,12749,
13666,13666,
14448,14448,
13665,13665,
14394,14394,
11455,406141484,
14451,14451,
14333,14333,
14438,14438,
13395,13395,003C000001l8iGhIAI
14182,14182,
14452,14452,
13701,13701,
12865,12865,
13698,13698,
13669,13669,
13848,13848,
14327,14327,
13625,13625,
13925,13925,
13626,13626,
13668,13668,
13623,13623,
14233,14233,
14178,14178,
14449,14449,
13667,13667,
14417,14417,
15786,15786,
14610,14610,
13705,13705,
13699,13699,
11245,406141739,
14686,14686,
13947,13947,
7197,20105000186,
13708,13708,
13960,13960,
14545,14545,
13961,13961,
15512,15512,
13714,13714,
13962,13962,
13713,13713,
13781,13781,
13785,13785,
13783,13783,
13802,13802,
13371,13371,
13946,13946,
13800,13800,
13790,13790,
13948,13948,
13949,13949,
13786,13786,
13952,13952,
13959,13959,
12555,12555,
13956,13956,
13819,13819,
13784,13784,
13789,13789,
15522,15522,
13782,13782,
13950,13950,
13787,13787,
13707,13707,
13712,13712,
13716,13716,
13799,13799,
11589,406141746,
13958,13958,
6725,406140782,
13970,13970,
13968,13968,
13967,13967,
13966,13966,
13964,13964,
13976,13976,
13986,13986,
13975,13975,
13981,13981,
13988,13988,
13985,13985,
13900,13900,
13990,13990,
13989,13989,
13991,13991,
13978,13978,
13997,13997,
15186,15186,
13911,13911,
13657,13657,
13903,13903,
13906,13906,
13902,13902,
13904,13904,
13905,13905,
13910,13910,
14001,14001,
13987,13987,
13954,13954,
13909,13909,
15224,15224,
13912,13912,
13977,13977,
13907,13907,
13980,13980,
14588,14588,
14000,14000,
11408,406142457,
13999,13999,
13983,13983,
13998,13998,
6568,406139874,
12771,12771,
13794,13794,
13793,13793,
13795,13795,
13914,13914,
13792,13792,
13791,13791,
13677,13677,
13645,13645,
13647,13647,
13757,13757,
6560,406139848,00380000010UhszAAC
13679,13679,
13685,13685,
14667,14667,
13816,13816,
13336,13336,
13801,13801,
13744,13744,
13745,13745,
13994,13994,
13798,13798,
13654,13654,
13982,13982,
13692,13692,
13810,13810,
12354,12354,
13995,13995,
14279,14279,
13996,13996,
14336,14336,
16109,16109,
14290,14290,
13913,13913,
13807,13807,
13813,13813,
13908,13908,
14012,14012,
15692,15692,
10665,406141427,
14292,14292,
13822,13822,
14357,14357,
14360,14360,
14364,14364,
14010,14010,
14366,14366,
13564,13564,
14374,14374,
14303,14303,
14388,14388,
14363,14363,
14316,14316,
14154,14154,
14304,14304,
6890,20102000024,
14473,14473,
14381,14381,
15037,15037,
10425,406141764,
15994,15994,
14283,14283,
13824,13824,
14306,14306,
15787,15787,
14365,14365,
13815,13815,
14368,14368,
13818,13818,
14367,14367,
13602,13602,
15246,15246,
10753,406141397,
13736,13736,
13984,13984,
13693,13693,
14206,14206,
13753,13753,
14153,14153,
13758,13758,
14218,14218,
14240,14240,
14281,14281,
14033,14033,
14272,14272,
13836,13836,
13849,13849,
14282,14282,
14393,14393,
13755,13755,
12538,12538,
13812,13812,
14399,14399,
15070,15070,
15207,15207,
11659,406141821,
13811,13811,
13969,13969,
13821,13821,
13742,13742,
13831,13831,
13895,13895,
13804,13804,
14456,14456,
14445,14445,
14359,14359,
13747,13747,
13603,13603,
6952,20103000019,
7113,20105000095,003C000001ZF0u6IAD
13676,13676,
13662,13662,
14145,14145,
13938,13938,
14137,14137,
13687,13687,
14428,14428,
13749,13749,
13678,13678,
14126,14126,
12042,12042,
14734,14734,
11459,406141832,
7043,20105000015,
13440,13440,
12550,12550,
14712,14712,
14109,14109,
14234,14234,
14128,14128,
13282,13282,
14132,14132,
14195,14195,
16097,16097,
14091,14091,
13724,13724,
14750,14750,
10769,406141169,
6800,406140986,
13663,13663,
14072,14072,
14239,14239,
13750,13750,
12599,12599,
14740,14740,
15660,15660,
10960,406141922,
13932,13932,
14112,14112,
14252,14252,
14314,14314,
14741,14741,
13617,13617,
13974,13974,
13931,13931,
14785,14785,
14771,14771,
12472,12472,
16677,16677,
14104,14104,
6981,20103000055,
13619,13619,
14124,14124,
6634,406139988,
14738,14738,
14122,14122,
11775,11775,003C000001l8iLrIAI
14973,14973,
12856,12856,
14713,14713,
13620,13620,
14875,14875,
7106,20105000087,
12342,12342,
13832,13832,
15639,15639,
3509,406140190,003C000001l8iGpIAI
14063,14063,
14675,14675,
15035,15035,
13930,13930,
14398,14398,
14519,14519,
15323,15323,
15350,15350,
14749,14749,
14079,14079,
14125,14125,
14965,14965,
14461,14461,
15017,15017,
7206,20105000196,
15613,15613,
13133,13133,
13604,13604,
6945,20103000012,
16678,16678,
6561,406139855,
14211,14211,
14944,14944,
10261,406142469,
15789,15789,
14477,14477,
10792,406142562,
6676,406140147,
13834,13834,
14755,14755,
14276,14276,
13641,13641,
3454,406140242,003C000001nMjCfIAK
13248,13248,
13901,13901,
3505,406140070,003C000001l8iLqIAI
14932,14932,
10309,406141946,
15774,15774,
11866,11866,
14094,14094,
13576,13576,
14735,14735,
14952,14952,
14858,14858,
13607,13607,
14669,14669,
6955,20103000022,
15649,15649,
16679,16679,
15203,15203,
14695,14695,003C000001l8iHJIAY
6547,406139825,
15296,15296,
15441,15441,
14323,14323,
16304,16304,
15778,15778,
15611,15611,
15387,15387,
13412,13412,003C000001l8iJoIAI
16236,16236,
14802,14802,
15066,15066,
10794,406141304,
11855,11855,
14480,14480,
14679,14679,
16565,16565,
12875,12875,
15307,15307,
14935,14935,
12589,12589,
15225,15225,
13835,13835,
15000,15000,
13729,13729,
13726,13726,
12911,12911,
11233,406142536,
15526,15526,
15529,15529,
15355,15355,
13609,13609,
13411,13411,003C000001l8iFEIAY
15433,15433,
15446,15446,
16612,16612,
15790,15790,
16680,16680,
14945,14945,
15519,15519,
14238,14238,
14533,14533,003C000001l8iKOIAY
15116,15116,003C000001l8iHdIAI
15188,15188,003C000001l8iL4IAI
16782,16782,
15530,15530,
6349,2008007,
6433,2009006,
6420,2008114,
6552,406139840,
7041,20105000012,
6432,2009005,
11965,11965,
6435,2009008,
14578,14578,
14487,14487,
6444,2009018,
6440,2009014,
6442,2009016,
14663,14663,
14568,14568,
7199,20105000189,
6483,2009072,
7111,20105000093,
16954,16954,
14907,14907,
6451,2009029,
6426,2008232,
15479,15479,
13611,13611,
14650,14650,
14646,14646,
12252,2009061,
6457,2009038,
6506,2009099,
6459,2009041,
6417,2008109,
3328,406140642,003C000001l8iHtIAI
6786,406140931,
14660,14660,
6464,2009046,
7118,20105000102,
14661,14661,
14561,14561,
14562,14562,
14563,14563,
14396,14396,
14582,14582,
14577,14577,
14702,14702,
14652,14652,
16446,16446,
6466,2009048,
6463,2009045,
12586,12586,
6471,2009055,
6388,2008064,
14362,14362,
15080,15080,
16655,16655,
6515,2009112,
6476,2009064,
6559,406139847,
15793,15793,
6571,406139877,
6398,2008078,
16641,16641,
14130,14130,
6485,2009075,
6490,2009080,
13184,13184,
6517,2009114,
14505,14505,
3463,406140454,003C000001l8iI4IAI
14576,14576,
10834,406141479,
15096,15096,
14534,14534,
14653,14653,
14556,14556,
15216,15216,
14413,14413,
11600,406142455,
11285,406142083,
15390,15390,
7200,20105000190,
15081,15081,003C000001nMjCpIAK
15389,15389,
12352,12352,
14873,14873,
14929,14929,
6980,20103000054,
13417,13417,
14265,14265,
13992,13992,
15095,15095,
12678,12678,
16676,16676,
12963,12963,003C000001l8iIxIAI
16783,16783,
15393,15393,
15837,15837,
15422,15422,
15794,15794,
13840,13840,
14468,14468,
14370,14370,
16566,16566,
15008,15008,
13583,13583,003C000001l8iKgIAI
12629,12629,
14593,14593,
11310,406141800,
13939,13939,
14978,14978,
13418,13418,00380000010Uhu1AAC
14512,14512,
13615,13615,
13521,13521,
14927,14927,
13420,13420,
14431,14431,
11974,11974,003C000001l8iJTIAY
6733,406140807,
14467,14467,
14256,14256,
16136,16136,
15456,15456,
3937,406140925,003C000001ZF0tcIAD
16681,16681,
6526,406139765,
14787,14787,
15866,15866,
16764,16764,
15198,15198,
16272,16272,
14637,14637,003C000001l8iH0IAI
13267,13267,003C000001l8iMpIAI
15302,15302,
16392,16392,
15015,15015,
14143,14143,
14320,14320,
10866,406141115,
14138,14138,
16314,16314,
16736,16736,
16649,16649,
15394,15394,
14439,14439,
12457,12457,
14177,14177,
14506,14506,
6443,2009017,
6431,2009004,
14251,14251,
14009,14009,
14698,14698,
15402,15402,
12872,12872,
15398,15398,
14635,14635,
14111,14111,
12919,12919,
6434,2009007,
6436,2009010,
6509,2009102,
15209,15209,
16380,16380,
6983,20103000057,
15928,15928,
6665,406140096,
14219,14219,
12764,12764,
13652,13652,
13628,13628,
16246,16246,
15424,15424,
15697,15697,
15619,15619,
14730,14730,
14499,14499,
15056,15056,
13754,13754,
14658,14658,
14694,14694,
6425,2008231,
14532,14532,
6452,2009031,
6498,2009088,
14540,14540,
14618,14618,
10875,406142117,
12523,12523,
14513,14513,
6503,2009095,
14692,14692,
6446,2009022,
14404,14404,
14602,14602,
15358,15358,
14560,14560,
14623,14623,
14546,14546,
14173,14173,
14633,14633,
13915,13915,
6469,2009051,
6567,406139872,
14384,14384,
14876,14876,
14192,14192,
14612,14612,
6505,2009097,
14493,14493,
13917,13917,
14507,14507,
13923,13923,
13916,13916,
14196,14196,
14606,14606,
14554,14554,
15496,15496,
14786,14786,
6478,2009066,
14509,14509,
11936,11936,
14515,14515,
14924,14924,
14530,14530,
7119,20105000103,
15062,15062,
14209,14209,
14205,14205,
7125,20105000109,
11187,406142127,
14604,14604,
14962,14962,
14548,14548,
14189,14189,
6554,406139842,
13920,13920,
11137,406141099,
6714,406140552,
13217,13217,
14202,14202,
13926,13926,
14208,14208,
14553,14553,
14207,14207,
14508,14508,
14197,14197,
14632,14632,
14651,14651,
14313,14313,
16977,16977,
13664,13664,
6484,2009073,
6495,2009085,
6488,2009078,
6496,2009086,
15106,15106,
10925,406141163,
7198,20105000187,
14608,14608,
14609,14609,
14193,14193,
15751,15751,
14617,14617,
14624,14624,
14194,14194,
6507,2009100,
14631,14631,
12921,12921,
14300,14300,
14718,14718,
14845,14845,003C000001l8iLDIAY
15404,15404,
6802,406140989,
16497,16497,
16779,16779,
14781,14781,
16683,16683,
13093,13093,003C000001l8iMRIAY
14625,14625,003C000001l8iH7IAI
13498,13498,003C000001l8iInIAI
16688,16688,
15965,15965,
15504,15504,
15244,15244,
15104,15104,003C000001nMjCqIAK
15825,15825,
15951,15951,
15319,15319,
7194,20105000183,
16041,16041,
15818,15818,
15177,15177,003C000001nMjCnIAK
15867,15867,
15525,15525,
15533,15533,
16727,16727,
16689,16689,
16693,16693,
6985,20103000059,
15964,15964,
15001,15001,
15517,15517,
15546,15546,
7060,20105000033,
16381,16381,
15532,15532,
15904,15904,
7089,20105000067,
15507,15507,
15897,15897,
15836,15836,
15535,15535,
15826,15826,
16684,16684,
10240,406142633,
3540,406140085,003C000001l8iMOIAY
15549,15549,
6913,20102000058,
14671,14671,
3470,406140133,003C000001l8iMkIAI
15144,15144,003C000001nMjCkIAK
15827,15827,
7039,20105000010,
15509,15509,
15820,15820,
16690,16690,
15868,15868,
15483,15483,
6991,20103000066,
15461,15461,
14797,14797,003C000001nMjCdIAK
16474,16474,
12008,12008,003C000001ZF0rfIAD
16675,16675,
16420,16420,
15477,15477,
6557,406139845,
7046,20105000018,
16696,16696,
10780,406141167,
13057,13057,
15924,15924,
15551,15551,
16712,16712,
16702,16702,
15944,15944,
15550,15550,
15537,15537,
16682,16682,
16699,16699,
15625,15625,
15796,15796,
15442,15442,
15465,15465,
3289,406140674,003C000001ZF0rcIAD
16405,16405,
16584,16584,
15566,15566,
15514,15514,
13710,13710,
6574,406139884,
10884,406141762,
15570,15570,
13593,13593,
15312,15312,
6992,20103000067,
15557,15557,
15942,15942,
15899,15899,
15559,15559,
16691,16691,
6778,406140920,
16087,16087,
7192,20105000181,
16700,16700,
16697,16697,
15926,15926,
15430,15430,
15821,15821,
15631,15631,
15490,15490,
16972,16972,
15563,15563,
14564,14564,
15895,15895,
15119,15119,
16073,16073,
15571,15571,
15560,15560,
15798,15798,
15609,15609,
16406,16406,
16685,16685,
6917,20102000062,
7081,20105000058,
15397,15397,
16788,16788,
15893,15893,
15822,15822,
16250,16250,
3460,406140258,003C000001ZF0rIIAT
6998,20103000073,
15616,15616,
6950,20103000017,
16765,16765,
16692,16692,
16698,16698,
16475,16475,
14476,14476,003C000001nMjCgIAK
16701,16701,
3939,406140939,003C000001ZF0rsIAD
3444,406140247,003C000001ZF0rzIAD
3224,406139998,003C000001ZF0rgIAD
10669,406141299,003C000001ZF0sKIAT
16704,16704,
15647,15647,
7058,20105000031,
15577,15577,
15858,15858,
15467,15467,
3425,406140244,003C000001ZF0tJIAT
7065,20105000039,
16686,16686,
6480,2009069,
15318,15318,
15664,15664,
7196,20105000185,003C000001Abb3vIAB
15581,15581,
3389,406140628,003C000001ZF0u9IAD
6965,20103000034,
15900,15900,
3928,406140904,003C000001ZF0uHIAT
11912,11912,
7033,20105000004,
7090,20105000068,
16789,16789,
14798,14798,003C000001nMjCeIAK
14985,14985,
15671,15671,
6888,20102000021,
7087,20105000065,
14243,14243,
7115,20105000098,
16391,16391,
15484,15484,
15511,15511,
15431,15431,
15293,15293,
16222,16222,
16857,16857,
13519,13519,
13550,13550,
16705,16705,
15233,15233,
15800,15800,
15364,15364,
15399,15399,
15678,15678,
15375,15375,
16585,16585,
3275,406139996,003C000001ZF0uUIAT
15360,15360,
15366,15366,
3486,406140263,003C000001ZF0tYIAT
15677,15677,
3959,406140959,003C000001ZF0stIAD
15374,15374,
15403,15403,
3933,406140910,003C000001ZF0rKIAT
6958,20103000026,
15400,15400,
16661,16661,
16858,16858,
6930,20102000081,
16393,16393,
16787,16787,
15974,15974,
16694,16694,
7088,20105000066,
15679,15679,
15534,15534,
15586,15586,
15713,15713,
16483,16483,
6886,20102000018,
3290,406140677,003C000001ZF0rtIAD
15392,15392,
11517,406141677,003C000001ZF0uIIAT
3968,406140993,003C000001ZF0s7IAD
15732,15732,
15330,15330,
3466,406140136,003C000001l8iHuIAI
16560,16560,
7085,20105000063,
15744,15744,
16358,16358,
15740,15740,
16929,16929,
6429,2009002,
14479,14479,
16687,16687,
16762,16762,
15687,15687,
15706,15706,
15738,15738,
16790,16790,
15730,15730,
14565,14565,
15828,15828,
16586,16586,
15407,15407,
15742,15742,
15710,15710,
15717,15717,
15802,15802,
15340,15340,
6898,20102000035,
4593,406141088,003C000001ZF0sMIAT
15931,15931,
7007,20103000085,
16587,16587,
16614,16614,
15874,15874,
15771,15771,
16588,16588,
7004,20103000082,
15950,15950,
7018,20103000096,
15767,15767,
15298,15298,
15747,15747,
12339,12339,
15694,15694,
15693,15693,
15765,15765,
15748,15748,
15745,15745,
4585,406141075,003C000001ZF0rRIAT
16792,16792,
3342,406140763,003C000001ZF0sZIAT
16317,16317,
15444,15444,
13115,13115,
16708,16708,
16193,16193,
15305,15305,
16707,16707,
16733,16733,
15369,15369,
15752,15752,
16791,16791,
14701,14701,
3350,406140813,003C000001ZF0uTIAT
3363,406140817,003C000001ZF0tlIAD
3961,406140978,003C000001ZF0t9IAD
3419,406140764,003C000001ZF0sjIAD
11645,406141698,003C000001ZF0uWIAT
3376,406140816,003C000001ZF0uEIAT
16487,16487,
15976,15976,
15666,15666,
15665,15665,
10848,406141887,003C000001ZF0srIAD
15973,15973,
15699,15699,
15977,15977,
11981,11981,003C000001ZF0rQIAT
3482,406140266,003C000001ZF0rxIAD
16384,16384,
15474,15474,
15684,15684,
15329,15329,
3932,406140909,003C000001ZF0s9IAD
15482,15482,
15417,15417,
16064,16064,
16345,16345,
16255,16255,
11986,11986,003C000001ZF0sCIAT
15998,15998,
15337,15337,
15980,15980,
15824,15824,
15982,15982,
6777,406140919,
16014,16014,
15556,15556,
16766,16766,
15987,15987,
16589,16589,
16006,16006,
15754,15754,
16015,16015,
6566,406139870,
16709,16709,
16346,16346,
16548,16548,
15432,15432,
16754,16754,
16376,16376,
15979,15979,
15984,15984,
15999,15999,
15997,15997,
16008,16008,
16208,16208,
7064,20105000038,
15981,15981,
7035,20105000006,
16313,16313,
16379,16379,
15988,15988,
16012,16012,
10315,406141253,
3944,406140944,003C000001ZF0tNIAT
3316,406140803,003C000001ZF0sUIAT
16793,16793,
16034,16034,
11988,11988,003C000001ZF0rdIAD
11451,406141754,003C000001l8iMLIAY
10828,406141715,003C000001ZF0siIAD
3299,406140788,003C000001ZF0uFIAT
14788,14788,003C000001nMjCjIAK
15284,15284,
15093,15093,
11944,11944,
16016,16016,
16498,16498,
16767,16767,
3941,406140941,003C000001ZF0toIAD
16215,16215,
3950,406140950,003C000001ZF0rkIAD
3456,406140264,003C000001ZF0sRIAT
13465,13465,
3387,406140695,003C000001ZF0t8IAD
6615,406139957,
14543,14543,003C000001l8iG6IAI
10822,406141886,003C000001ZF0shIAD
3946,406140946,003C000001ZF0rvIAD
16033,16033,
15831,15831,
16257,16257,
15281,15281,
15258,15258,
6959,20103000027,
16488,16488,
16633,16633,
13554,13554,
16258,16258,
14752,14752,
16554,16554,
16591,16591,
16233,16233,
16042,16042,
10861,406141613,
14116,14116,
16027,16027,
14954,14954,
16930,16930,
12486,12486,
16045,16045,
15468,15468,
16502,16502,
10585,406141264,
11281,406141220,
14703,14703,
16768,16768,
16319,16319,
16470,16470,
15183,15183,
16035,16035,
13333,13333,
15004,15004,
15406,15406,
16039,16039,
6558,406139846,
15680,15680,
16377,16377,
16049,16049,
15869,15869,
14166,14166,
14736,14736,
14988,14988,
15190,15190,
16933,16933,
16058,16058,
14566,14566,
16059,16059,
16551,16551,
16053,16053,
15020,15020,
15003,15003,
6739,406140862,
14931,14931,
14928,14928,
14121,14121,
16592,16592,
12407,12407,
15231,15231,
16320,16320,
16052,16052,
15143,15143,
15158,15158,
10496,406141201,
16761,16761,
13209,13209,
12661,12661,
16562,16562,
15030,15030,
13118,13118,
16340,16340,
3075,20104000120,003C000001Absw9IAB
3500,406140062,003C000001ZF0rjIAD
3525,406140081,003C000001ZF0tiIAD
3380,406140090,003C000001ZF0rnIAD
3344,406140079,003C000001ZF0rVIAT
7030,20105000000,
14871,14871,
15830,15830,
10683,406142533,003C000001ZF0sNIAT
3527,406140667,003C000001ZF0rGIAT
3124,20104000016,003C000001AbsvdIAB
3348,406140100,003C000001ZF0scIAD
11028,406142260,003C000001ZF0t3IAD
3317,406140154,003C000001ZF0s5IAD
3367,406140637,003C000001ZF0tuIAD
3488,406140130,003C000001ZF0tLIAT
3222,20104000044,003C000001AbsvbIAB
4567,406140519,003C000001ZF0slIAD
16931,16931,
11372,406142529,003C000001ZF0tsIAD
3151,20104000027,003C000001AbsvYIAR
3531,406140193,003C000001ZF0rZIAT
10957,406142332,003C000001ZF0t0IAD
11482,406142525,003C000001ZF0sHIAT
3438,406140191,003C000001ZF0rpIAD
3288,406140449,003C000001ZF0uKIAT
3468,406140151,003C000001ZF0rqIAD
3403,406140031,003C000001ZF0tkIAD
3545,406140129,003C000001ZF0soIAD
3557,406140184,003C000001ZF0rPIAT
10720,406141587,003C000001ZF0sSIAT
15172,15172,003C000001l8iMzIAI
3448,406140175,003C000001ZF0taIAD
3293,406140683,003C000001ZF0tCIAT
3410,406140662,003C000001ZF0tWIAT
3175,20104000026,003C000001AbsvZIAR
3330,406140058,003C000001ZF0tPIAT
3506,406140076,003C000001ZF0tDIAT
3126,20104000005,003C000001Absx6IAB
3526,406140171,003C000001ZF0uQIAT
3431,406140137,003C000001ZF0tdIAD
3392,406140160,003C000001ZF0sVIAT
3440,406140118,003C000001ZF0roIAD
3555,406140169,003C000001ZF0uLIAT
3129,20104000122,003C000001AbswwIAB
3359,406140107,003C000001ZF0u2IAD
3480,406140188,003C000001ZF0ttIAD
3511,406140170,003C000001ZF0rMIAT
3422,406140084,003C000001ZF0rrIAD
3346,406140060,003C000001ZF0sdIAD
3407,406140651,003C000001ZF0sLIAT
3516,406140078,003C000001ZF0t6IAD
3423,406140087,003C000001ZF0t1IAD
3479,406140186,003C000001ZF0rTIAT
3163,20104000014,003C000001AbswAIAR
3530,406140098,003C000001ZF0u5IAD
3334,406140068,003C000001ZF0s8IAD
3382,406140069,003C000001ZF0uOIAT
